,Order_ID,Order_Date,Customer_Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub_Category,Product Name,Discount,Sales,Profit,Quantity,Feedback
4216,AZ-2013-8277414,7/4/2013,Debbie Fisk,Italy,Tuscany,Carrara,South,Corporate,Economy,Furniture,Furnishings,"Advantus Stacking Tray, Black",,106,30.0,4,False
4217,AZ-2013-8277414,7/4/2013,Debbie Fisk,Italy,Tuscany,Carrara,South,Corporate,Economy,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",,71,6.0,4,False
4218,AZ-2013-7300382,7/6/2013,Robert Ramsey,Italy,Piedmont,Turin,South,Consumer,Economy Plus,Office Supplies,Envelopes,"Jiffy Business Envelopes, Security-Tint",,32,2.0,2,True
4219,AZ-2013-7300382,7/6/2013,Robert Ramsey,Italy,Piedmont,Turin,South,Consumer,Economy Plus,Technology,Copiers,"Sharp Ink, High-Speed",,490,39.0,4,True
4220,AZ-2013-9188283,7/6/2013,Larry Lambert,Germany,Hesse,Wiesbaden,Central,Consumer,Economy,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",,131,34.0,5,False
4221,BN-2013-9881069,7/6/2013,Christopher Goold,Germany,Berlin,Berlin,Central,Corporate,Economy,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",0.2,323,61.0,7,True
4222,BN-2013-9881069,7/6/2013,Christopher Goold,Germany,Berlin,Berlin,Central,Corporate,Economy,Technology,Accessories,"Enermax Flash Drive, Programmable",0.1,155,45.0,4,True
4223,BN-2013-9881069,7/6/2013,Christopher Goold,Germany,Berlin,Berlin,Central,Corporate,Economy,Technology,Phones,"Nokia Speaker Phone, Full Size",0.1,336,37.0,3,False
4224,AZ-2013-8689698,7/8/2013,Charlie Wells,France,Provence-Alpes-Côte d'Azur,Marseille,Central,Home Office,Economy Plus,Office Supplies,Supplies,"Stiletto Shears, High Speed",,385,35.0,8,True
4225,AZ-2013-9221465,7/8/2013,Audrey Knowles,Italy,Lazio,Rome,South,Consumer,Economy Plus,Office Supplies,Art,"BIC Canvas, Blue",,269,21.0,5,False
4226,AZ-2013-9221465,7/8/2013,Audrey Knowles,Italy,Lazio,Rome,South,Consumer,Economy Plus,Office Supplies,Storage,"Tenex Folders, Wire Frame",0.4,53,7.0,4,True
4227,AZ-2013-9221465,7/8/2013,Audrey Knowles,Italy,Lazio,Rome,South,Consumer,Economy Plus,Technology,Accessories,"Logitech Flash Drive, Bluetooth",,92,39.0,3,True
4228,AZ-2013-9221465,7/8/2013,Audrey Knowles,Italy,Lazio,Rome,South,Consumer,Economy Plus,Technology,Copiers,"Canon Fax Machine, High-Speed",,950,114.0,3,False
4229,AZ-2013-9221465,7/8/2013,Audrey Knowles,Italy,Lazio,Rome,South,Consumer,Economy Plus,Technology,Phones,"Samsung Smart Phone, Cordless",0.4,2684,1476.0,7,True
4230,AZ-2013-8064261,7/8/2013,Angie Massengill,Italy,Emilia-Romagna,Bologna,South,Consumer,Priority,Furniture,Furnishings,"Eldon Door Stop, Durable",,189,40.0,4,True
4231,AZ-2013-8064261,7/8/2013,Angie Massengill,Italy,Emilia-Romagna,Bologna,South,Consumer,Priority,Office Supplies,Appliances,"Hoover Stove, Red",,3979,1990.0,7,False
4232,AZ-2013-7036951,7/9/2013,Anna Church,Spain,Galicia,Pontevedra,South,Consumer,Economy,Furniture,Furnishings,"Advantus Door Stop, Duo Pack",,180,11.0,4,False
4233,BN-2013-80695,7/9/2013,Samantha Reynell,Germany,North Rhine-Westphalia,Grevenbroich,Central,Home Office,Economy Plus,Office Supplies,Storage,"Rogers Folders, Single Width",0.1,28,1.0,1,False
4234,BN-2013-80695,7/9/2013,Samantha Reynell,Germany,North Rhine-Westphalia,Grevenbroich,Central,Home Office,Economy Plus,Office Supplies,Supplies,"Kleencut Box Cutter, Serrated",,94,21.0,3,False
4235,AZ-2013-576501,7/10/2013,Ashley Baldwinson,Germany,Bremen,Bremen,Central,Corporate,Priority,Office Supplies,Binders,"Acco Hole Reinforcements, Economy",,7,1.0,1,True
4236,AZ-2013-7001055,7/11/2013,Tahlia Coughlan,Austria,Vienna,Vienna,Central,Corporate,Economy Plus,Office Supplies,Storage,"Smead Lockers, Industrial",,597,167.0,3,False
4237,AZ-2013-6796534,7/11/2013,Mariam McMeckan,United Kingdom,Scotland,Edinburgh,North,Corporate,Priority,Technology,Copiers,"Canon Copy Machine, Color",,264,66.0,1,True
4238,BN-2013-6883995,7/11/2013,Freya Daniels,France,Pays de la Loire,Saumur,Central,Consumer,Economy,Furniture,Chairs,"Office Star Steel Folding Chair, Black",0.1,241,27.0,3,False
4239,BN-2013-6883995,7/11/2013,Freya Daniels,France,Pays de la Loire,Saumur,Central,Consumer,Economy,Technology,Accessories,"Belkin Memory Card, USB",,460,,4,True
4240,BN-2013-6883995,7/11/2013,Freya Daniels,France,Pays de la Loire,Saumur,Central,Consumer,Economy,Technology,Copiers,"Sharp Fax Machine, High-Speed",0.2,1249,88.0,5,True
4241,AZ-2013-8090289,7/11/2013,Kristal McCaslin,France,Ile-de-France,Massy,Central,Corporate,Economy,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",0.1,414,115.0,1,True
4242,AZ-2013-8019814,7/11/2013,Holly Black,United Kingdom,England,Dudley,North,Home Office,Economy,Technology,Phones,"Motorola Signal Booster, with Caller ID",,286,114.0,2,False
4243,AZ-2013-8958085,7/12/2013,Natasha Heane,Italy,Lazio,Rome,South,Home Office,Economy,Office Supplies,Art,"BIC Sketch Pad, Fluorescent",,499,165.0,10,False
4244,AZ-2013-8958085,7/12/2013,Natasha Heane,Italy,Lazio,Rome,South,Home Office,Economy,Office Supplies,Art,"Binney & Smith Pens, Water Color",,30,11.0,2,False
4245,AZ-2013-8958085,7/12/2013,Natasha Heane,Italy,Lazio,Rome,South,Home Office,Economy,Office Supplies,Binders,"Acco Binder, Durable",,133,37.0,8,False
4246,AZ-2013-8958085,7/12/2013,Natasha Heane,Italy,Lazio,Rome,South,Home Office,Economy,Office Supplies,Labels,"Smead Shipping Labels, Alphabetical",,69,16.0,6,True
4247,AZ-2013-8958085,7/12/2013,Natasha Heane,Italy,Lazio,Rome,South,Home Office,Economy,Office Supplies,Storage,"Tenex Lockers, Wire Frame",0.4,488,73.0,4,True
4248,AZ-2013-8958085,7/12/2013,Natasha Heane,Italy,Lazio,Rome,South,Home Office,Economy,Office Supplies,Supplies,"Acme Scissors, Serrated",,89,5.0,4,True
4249,AZ-2013-8958085,7/12/2013,Natasha Heane,Italy,Lazio,Rome,South,Home Office,Economy,Technology,Copiers,"Canon Ink, Color",,297,56.0,2,True
4250,AZ-2013-8958085,7/12/2013,Natasha Heane,Italy,Lazio,Rome,South,Home Office,Economy,Technology,Copiers,"HP Wireless Fax, Color",,723,7.0,2,False
4251,AZ-2013-5213862,7/12/2013,Sam Rees,France,Ile-de-France,Paris,Central,Home Office,Economy,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Security-Tint",,209,2.0,7,False
4252,AZ-2013-5213862,7/12/2013,Sam Rees,France,Ile-de-France,Paris,Central,Home Office,Economy,Office Supplies,Storage,"Rogers Trays, Wire Frame",0.1,164,71.0,3,False
4253,BN-2013-6854769,7/12/2013,Adam Gibbs,Ireland,Dublin,Tallaght,North,Corporate,Economy,Furniture,Chairs,"Hon Steel Folding Chair, Red",0.5,122,7.0,3,True
4254,AZ-2013-7058808,7/13/2013,Julie Ochoa,Spain,Basque Country,Irun,South,Corporate,Economy,Furniture,Furnishings,"Advantus Clock, Duo Pack",,51,6.0,1,False
4255,AZ-2013-2963078,7/14/2013,Leah Derham,France,Ile-de-France,Clamart,Central,Consumer,Economy,Office Supplies,Binders,"Avery Binding Machine, Durable",,201,12.0,4,False
4256,BN-2013-4141546,7/15/2013,Rory Jess,Spain,Valenciana,Elx,South,Home Office,Immediate,Furniture,Furnishings,"Advantus Clock, Black",,154,45.0,3,False
4257,BN-2013-4141546,7/15/2013,Rory Jess,Spain,Valenciana,Elx,South,Home Office,Immediate,Office Supplies,Storage,"Tenex File Cart, Single Width",0.1,1333,548.0,11,True
4258,BN-2013-4141546,7/15/2013,Rory Jess,Spain,Valenciana,Elx,South,Home Office,Immediate,Technology,Phones,"Nokia Speaker Phone, VoIP",0.1,1331,104.0,12,False
4259,AZ-2013-6224487,7/15/2013,Oliver Stephenson,France,Aquitaine-Limousin-Poitou-Charentes,Poitiers,Central,Consumer,Economy Plus,Furniture,Chairs,"Office Star Executive Leather Armchair, Red",0.1,2959,953.0,7,False
4260,AZ-2013-6085287,7/15/2013,Jay Andrews,United Kingdom,Scotland,Glasgow,North,Consumer,Priority,Office Supplies,Art,"Sanford Canvas, Fluorescent",,52,19.0,1,False
4261,AZ-2013-6085287,7/15/2013,Jay Andrews,United Kingdom,Scotland,Glasgow,North,Consumer,Priority,Office Supplies,Supplies,"Fiskars Letter Opener, Steel",,49,9.0,2,False
4262,AZ-2013-6920962,7/15/2013,Paul Cleary,France,Normandy,Caen,Central,Corporate,Economy,Office Supplies,Art,"Stanley Markers, Fluorescent",,70,24.0,3,False
4263,AZ-2013-4349254,7/16/2013,Bianca Whitford,Germany,Bavaria,Munich,Central,Corporate,Economy Plus,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",0.1,245,30.0,2,True
4264,AZ-2013-7982799,7/17/2013,Ngoc Orozco,Spain,Madrid,Madrid,South,Home Office,Priority,Furniture,Tables,"Chromcraft Coffee Table, Fully Assembled",0.6,215,247.0,2,False
4265,AZ-2013-7982799,7/17/2013,Ngoc Orozco,Spain,Madrid,Madrid,South,Home Office,Priority,Office Supplies,Art,"Binney & Smith Markers, Water Color",,191,32.0,7,True
4266,AZ-2013-3881285,7/18/2013,Robert Neil,United Kingdom,Scotland,Edinburgh,North,Consumer,Priority,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes",,48,9.0,4,True
4267,AZ-2013-7409274,7/18/2013,Oscar Noble,Finland,Uusimaa,Helsinki,North,Consumer,Economy,Technology,Accessories,"Enermax Memory Card, Erganomic",,224,105.0,2,False
4268,AZ-2013-7409274,7/18/2013,Oscar Noble,Finland,Uusimaa,Helsinki,North,Consumer,Economy,Technology,Machines,"StarTech Printer, Wireless",,769,169.0,3,True
4269,AZ-2013-3224122,7/20/2013,Millie Franklin,Italy,Sicily,Catania,South,Consumer,Economy,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",0.6,920,575.0,5,True
4270,AZ-2013-3224122,7/20/2013,Millie Franklin,Italy,Sicily,Catania,South,Consumer,Economy,Furniture,Tables,"Barricks Training Table, Fully Assembled",0.5,320,77.0,2,False
4271,AZ-2013-3224122,7/20/2013,Millie Franklin,Italy,Sicily,Catania,South,Consumer,Economy,Office Supplies,Art,"Boston Sketch Pad, Blue",,486,209.0,10,True
4272,AZ-2013-3224122,7/20/2013,Millie Franklin,Italy,Sicily,Catania,South,Consumer,Economy,Office Supplies,Paper,"Green Bar Memo Slips, Multicolor",,165,59.0,9,False
4273,AZ-2013-8859377,7/22/2013,Imogen Steele,Spain,Valenciana,Valencia,South,Corporate,Economy Plus,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",,14,7.0,1,False
4274,AZ-2013-8859377,7/22/2013,Imogen Steele,Spain,Valenciana,Valencia,South,Corporate,Economy Plus,Office Supplies,Storage,"Fellowes Shelving, Industrial",0.1,420,159.0,8,True
4275,AZ-2013-8477787,7/22/2013,Chelsea Bannister,Germany,Lower Saxony,Munster,Central,Consumer,Economy,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase",,84,30.0,5,True
4276,AZ-2013-9393754,7/22/2013,William Reichert,Denmark,South Denmark,Odense,North,Consumer,Economy,Office Supplies,Storage,"Eldon File Cart, Single Width",0.5,192,123.0,3,True
4277,AZ-2013-9393754,7/22/2013,William Reichert,Denmark,South Denmark,Odense,North,Consumer,Economy,Office Supplies,Supplies,"Elite Trimmer, Steel",0.5,103,2.0,5,True
4278,AZ-2013-2901079,7/22/2013,Elijah Sodeman,Germany,Rhineland-Palatinate,Neuwied,Central,Consumer,Economy,Technology,Copiers,"Canon Wireless Fax, Laser",,757,371.0,2,True
4279,AZ-2013-9393754,7/22/2013,William Reichert,Denmark,South Denmark,Odense,North,Consumer,Economy,Technology,Machines,"Panasonic Card Printer, White",0.5,431,103.0,5,True
4280,AZ-2013-244740,7/22/2013,Tina Phelps,Germany,Baden-Württemberg,Ulm,Central,Consumer,Economy,Office Supplies,Storage,"Rogers Box, Blue",0.1,86,8.0,4,False
4281,AZ-2013-244740,7/22/2013,Tina Phelps,Germany,Baden-Württemberg,Ulm,Central,Consumer,Economy,Technology,Copiers,"Sharp Fax Machine, Digital",,1772,,6,True
4282,AZ-2013-2243804,7/23/2013,Lydia Webster,France,Aquitaine-Limousin-Poitou-Charentes,Bordeaux,Central,Consumer,Priority,Office Supplies,Storage,"Tenex Folders, Single Width",0.1,84,10.0,4,True
4283,BN-2013-1501902,7/23/2013,Viola Watson,Italy,Lazio,Rome,South,Consumer,Economy Plus,Technology,Phones,"Apple Signal Booster, Cordless",0.4,251,63.0,3,True
4284,AZ-2013-2853568,7/23/2013,Owen Howell,Belgium,Hainaut,Charleroi,Central,Home Office,Economy,Office Supplies,Art,"Sanford Sketch Pad, Fluorescent",,280,132.0,6,True
4285,AZ-2013-2853568,7/23/2013,Owen Howell,Belgium,Hainaut,Charleroi,Central,Home Office,Economy,Office Supplies,Art,"Stanley Sketch Pad, Easy-Erase",,89,17.0,2,True
4286,AZ-2013-2853568,7/23/2013,Owen Howell,Belgium,Hainaut,Charleroi,Central,Home Office,Economy,Office Supplies,Binders,"Avery 3-Hole Punch, Durable",,147,51.0,5,True
4287,AZ-2013-2853568,7/23/2013,Owen Howell,Belgium,Hainaut,Charleroi,Central,Home Office,Economy,Office Supplies,Storage,"Eldon File Cart, Single Width",,642,276.0,5,True
4288,AZ-2013-6557356,7/24/2013,Madelyn Anderson,France,Ile-de-France,Paris,Central,Corporate,Economy,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",0.1,320,82.0,2,False
4289,BN-2013-2413609,7/24/2013,Nicole Howard,Switzerland,Zürich,Zurich,Central,Consumer,Economy,Office Supplies,Art,"Sanford Sketch Pad, Blue",,318,9.0,7,False
4290,AZ-2013-6557356,7/24/2013,Madelyn Anderson,France,Ile-de-France,Paris,Central,Corporate,Economy,Office Supplies,Binders,"Acco Binder, Clear",,29,10.0,2,True
4291,AZ-2013-6557356,7/24/2013,Madelyn Anderson,France,Ile-de-France,Paris,Central,Corporate,Economy,Office Supplies,Supplies,"Acme Box Cutter, Easy Grip",,79,39.0,2,False
4292,AZ-2013-6514134,7/24/2013,Tia Metcalfe,United Kingdom,England,Warrington,North,Consumer,Economy,Office Supplies,Art,"BIC Canvas, Fluorescent",,275,96.0,5,False
4293,AZ-2013-6514134,7/24/2013,Tia Metcalfe,United Kingdom,England,Warrington,North,Consumer,Economy,Office Supplies,Labels,"Avery File Folder Labels, Laser Printer Compatible",,18,8.0,2,False
4294,AZ-2013-5794364,7/25/2013,Richard Poole,United Kingdom,England,Kingswood,North,Home Office,Immediate,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint",,349,35.0,7,True
4295,AZ-2013-5949310,7/25/2013,Jade Daniels,Spain,Andalusía,Seville,South,Corporate,Economy Plus,Office Supplies,Binders,"Acco Binding Machine, Recycled",,154,39.0,3,True
4296,AZ-2013-5949310,7/25/2013,Jade Daniels,Spain,Andalusía,Seville,South,Corporate,Economy Plus,Technology,Phones,"Apple Headset, VoIP",0.1,66,3.0,1,False
4297,AZ-2013-5949310,7/25/2013,Jade Daniels,Spain,Andalusía,Seville,South,Corporate,Economy Plus,Technology,Phones,"Apple Office Telephone, Full Size",0.1,180,68.0,3,True
4298,BN-2013-2943018,7/25/2013,Hayley Baldwinson,France,Languedoc-Roussillon-Midi-Pyrénées,Muret,Central,Consumer,Economy Plus,Furniture,Bookcases,"Safco Stackable Bookrack, Traditional",0.1,267,18.0,2,True
4299,BN-2013-2943018,7/25/2013,Hayley Baldwinson,France,Languedoc-Roussillon-Midi-Pyrénées,Muret,Central,Consumer,Economy Plus,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",0.1,454,66.0,3,False
4300,BN-2013-2943018,7/25/2013,Hayley Baldwinson,France,Languedoc-Roussillon-Midi-Pyrénées,Muret,Central,Consumer,Economy Plus,Office Supplies,Art,"Sanford Markers, Easy-Erase",,94,2.0,4,False
4301,BN-2013-2943018,7/25/2013,Hayley Baldwinson,France,Languedoc-Roussillon-Midi-Pyrénées,Muret,Central,Consumer,Economy Plus,Technology,Phones,"Samsung Audio Dock, Full Size",0.2,286,7.0,2,True
4302,BN-2013-3222447,7/26/2013,Travis Corchado,Germany,Lower Saxony,Oldenburg,Central,Corporate,Economy,Furniture,Tables,"Chromcraft Wood Table, with Bottom Storage",0.4,941,203.0,3,True
4303,AZ-2013-6541057,7/26/2013,Evan Allen,United Kingdom,England,Leicester,North,Corporate,Economy Plus,Office Supplies,Storage,"Rogers Shelving, Industrial",,63,19.0,1,False
4304,AZ-2013-6541057,7/26/2013,Evan Allen,United Kingdom,England,Leicester,North,Corporate,Economy Plus,Technology,Machines,"Panasonic Calculator, Durable",,202,28.0,4,False
4305,AZ-2013-9606437,7/29/2013,Randall Roberts,France,Normandy,Caen,Central,Consumer,Immediate,Office Supplies,Art,"Sanford Highlighters, Easy-Erase",,16,1.0,1,False
4306,AZ-2013-9663287,7/29/2013,Ben Summerville,France,Ile-de-France,Fresnes,Central,Consumer,Economy,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",0.1,837,288.0,2,False
4307,AZ-2013-9663287,7/29/2013,Ben Summerville,France,Ile-de-France,Fresnes,Central,Consumer,Economy,Office Supplies,Storage,"Smead Trays, Industrial",0.1,88,22.0,2,True
4308,AZ-2013-1283973,7/30/2013,Alice Currie,Italy,Lombardy,Milan,South,Consumer,Economy,Office Supplies,Binders,"Avery Binding Machine, Durable",,50,3.0,1,True
4309,AZ-2013-1283973,7/30/2013,Alice Currie,Italy,Lombardy,Milan,South,Consumer,Economy,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable",,32,5.0,3,False
4310,AZ-2013-9304713,7/30/2013,Koby Ricketson,Italy,Veneto,Chioggia,South,Corporate,Economy Plus,Office Supplies,Storage,"Fellowes Trays, Single Width",0.4,138,23.0,4,True
4311,AZ-2013-2341565,7/30/2013,Joseph Ford,Germany,Berlin,Berlin,Central,Corporate,Economy Plus,Technology,Phones,"Motorola Audio Dock, VoIP",0.1,781,165.0,5,True
4312,AZ-2013-4148381,7/31/2013,Spencer Hull,United Kingdom,England,Stockport,North,Consumer,Priority,Office Supplies,Fasteners,"Advantus Thumb Tacks, Metal",,41,8.0,3,False
4313,BN-2013-3157910,7/31/2013,Tara Hines,Netherlands,Drenthe,Assen,Central,Consumer,Economy,Furniture,Chairs,"Novimex Steel Folding Chair, Set of Two",0.5,84,76.0,2,True
4314,AZ-2013-1288861,7/31/2013,Sharon Kerley,France,Provence-Alpes-Côte d'Azur,Marignane,Central,Consumer,Economy,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",0.2,487,52.0,3,True
4315,AZ-2013-8287659,8/1/2013,Noah Chamberlain,France,Ile-de-France,Le Blanc-Mesnil,Central,Consumer,Priority,Office Supplies,Labels,"Novimex Color Coded Labels, Laser Printer Compatible",,37,9.0,3,False
4316,AZ-2013-8287659,8/1/2013,Noah Chamberlain,France,Ile-de-France,Le Blanc-Mesnil,Central,Consumer,Priority,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",,68,7.0,2,True
4317,AZ-2013-3620842,8/1/2013,Mark Washington,France,Languedoc-Roussillon-Midi-Pyrénées,Carcassonne,Central,Home Office,Economy Plus,Technology,Copiers,"Brother Wireless Fax, Laser",0.2,644,167.0,2,True
4318,AZ-2013-8443460,8/1/2013,Ronald Everson,Italy,Lombardy,Brescia,South,Corporate,Economy Plus,Office Supplies,Art,"Sanford Highlighters, Fluorescent",,68,29.0,4,False
4319,AZ-2013-5656522,8/1/2013,Makayla Elphinstone,United Kingdom,England,Cambridge,North,Consumer,Economy,Furniture,Bookcases,"Sauder Corner Shelving, Traditional",,442,31.0,3,False
4320,AZ-2013-3485300,8/1/2013,Kayleigh Farmer,France,Ile-de-France,Choisy-le-Roi,Central,Consumer,Economy,Office Supplies,Labels,"Hon Legal Exhibit Labels, Laser Printer Compatible",,33,6.0,3,False
4321,AZ-2013-5656522,8/1/2013,Makayla Elphinstone,United Kingdom,England,Cambridge,North,Consumer,Economy,Office Supplies,Binders,"Cardinal Binder Covers, Clear",,57,15.0,5,False
4322,AZ-2013-5656522,8/1/2013,Makayla Elphinstone,United Kingdom,England,Cambridge,North,Consumer,Economy,Technology,Accessories,"Belkin Numeric Keypad, USB",,389,58.0,7,False
4323,AZ-2013-5656522,8/1/2013,Makayla Elphinstone,United Kingdom,England,Cambridge,North,Consumer,Economy,Technology,Machines,"Epson Card Printer, Red",,1003,451.0,6,True
4324,AZ-2013-8568485,8/2/2013,Imogen Symon,France,Auvergne-Rhône-Alpes,Montbrison,Central,Consumer,Economy,Office Supplies,Binders,"Ibico Binder Covers, Durable",,45,5.0,3,False
4325,AZ-2013-8568485,8/2/2013,Imogen Symon,France,Auvergne-Rhône-Alpes,Montbrison,Central,Consumer,Economy,Technology,Phones,"Nokia Speaker Phone, VoIP",0.2,210,30.0,2,False
4326,AZ-2013-2436002,8/2/2013,Jake Barry,France,Normandy,Caen,Central,Home Office,Economy,Office Supplies,Storage,"Tenex Box, Industrial",0.1,46,19.0,3,False
4327,BN-2013-8203726,8/2/2013,Jordan Peacock,United Kingdom,England,Birmingham,North,Corporate,Economy,Office Supplies,Supplies,"Kleencut Box Cutter, Serrated",0.5,31,18.0,2,False
4328,AZ-2013-2848176,8/3/2013,Chelsea Parkinson,France,Ile-de-France,Melun,Central,Corporate,Immediate,Technology,Copiers,"Sharp Copy Machine, High-Speed",0.2,1221,417.0,6,True
4329,AZ-2013-5358584,8/4/2013,Robert Duffy,France,Auvergne-Rhône-Alpes,Bourg-en-Bresse,Central,Home Office,Economy Plus,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",,45,2.0,2,False
4330,AZ-2013-8622401,8/5/2013,Elijah Sodeman,Germany,North Rhine-Westphalia,Bielefeld,Central,Consumer,Priority,Office Supplies,Appliances,"Hoover Blender, Black",0.1,172,48.0,2,False
4331,AZ-2013-4950789,8/5/2013,Melissa Bean,France,Auvergne-Rhône-Alpes,Lyon,Central,Home Office,Priority,Office Supplies,Art,"Boston Pens, Water Color",,70,6.0,4,False
4332,AZ-2013-5670267,8/5/2013,Charles Builder,Spain,Andalusía,Seville,South,Consumer,Priority,Office Supplies,Envelopes,"Cameo Manila Envelope, Recycled",,129,55.0,5,True
4333,BN-2013-8115911,8/5/2013,Stella Hellyer,Spain,Andalusía,Jerez de la Frontera,South,Consumer,Economy,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",0.2,1485,241.0,4,True
4334,AZ-2013-3557634,8/5/2013,Kyle Nash,Belgium,Liège,Verviers,Central,Consumer,Economy,Office Supplies,Art,"Boston Canvas, Water Color",,398,60.0,7,True
4335,BN-2013-2697575,8/5/2013,Ashton Charles,Netherlands,North Holland,Velsen,Central,Consumer,Economy,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",0.5,19,1.0,2,False
4336,AZ-2013-9398521,8/5/2013,Sam Rees,France,Ile-de-France,Bry-sur-Marne,Central,Home Office,Economy,Office Supplies,Art,"Sanford Markers, Easy-Erase",,71,1.0,3,False
4337,AZ-2013-9398521,8/5/2013,Sam Rees,France,Ile-de-France,Bry-sur-Marne,Central,Home Office,Economy,Office Supplies,Binders,"Ibico Binder, Economy",,108,30.0,7,True
4338,BN-2013-7296416,8/5/2013,Archie Springfield,United Kingdom,England,Sheffield,North,Home Office,Economy,Office Supplies,Art,"Boston Canvas, Fluorescent",0.5,220,141.0,8,True
4339,BN-2013-7296416,8/5/2013,Archie Springfield,United Kingdom,England,Sheffield,North,Home Office,Economy,Office Supplies,Fasteners,"OIC Thumb Tacks, Assorted Sizes",0.5,40,8.0,7,False
4340,BN-2013-7296416,8/5/2013,Archie Springfield,United Kingdom,England,Sheffield,North,Home Office,Economy,Office Supplies,Storage,"Smead Box, Industrial",0.5,11,9.0,2,False
4341,AZ-2013-6748917,8/5/2013,Kai Wicks,Spain,Castile and León,Valladolid,South,Corporate,Economy,Office Supplies,Binders,"Avery Binder, Clear",,12,1.0,1,False
4342,AZ-2013-6748917,8/5/2013,Kai Wicks,Spain,Castile and León,Valladolid,South,Corporate,Economy,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",,114,17.0,10,False
4343,BN-2013-7296416,8/5/2013,Archie Springfield,United Kingdom,England,Sheffield,North,Home Office,Economy,Technology,Accessories,"Belkin Mouse, Programmable",0.5,21,14.0,1,False
4344,AZ-2013-5931523,8/6/2013,Madison Holloway,France,Alsace-Champagne-Ardenne-Lorraine,Forbach,Central,Corporate,Immediate,Office Supplies,Art,"Binney & Smith Canvas, Water Color",,164,78.0,3,True
4345,AZ-2013-2688830,8/6/2013,Isabella Cleary,France,Ile-de-France,Paris,Central,Home Office,Economy Plus,Technology,Accessories,"Logitech Keyboard, Programmable",,222,22.0,3,True
4346,AZ-2013-5998072,8/6/2013,Eva Arnold,United Kingdom,England,Sheffield,North,Consumer,Priority,Furniture,Furnishings,"Eldon Light Bulb, Durable",0.8,22,41.0,5,False
4347,AZ-2013-8949269,8/6/2013,Gracie Hicks,France,Ile-de-France,Sevran,Central,Consumer,Priority,Office Supplies,Binders,"Avery Binder Covers, Clear",,21,5.0,2,False
4348,AZ-2013-5998072,8/6/2013,Eva Arnold,United Kingdom,England,Sheffield,North,Consumer,Priority,Office Supplies,Binders,"Avery Binder, Durable",0.5,14,13.0,2,True
4349,AZ-2013-8620974,8/6/2013,Stacy Cummings,Finland,Uusimaa,Helsinki,North,Consumer,Economy,Office Supplies,Storage,"Tenex Lockers, Blue",,204,53.0,1,True
4350,AZ-2013-1699821,8/6/2013,Eloise Mahmood,Italy,Apulia,Bari,South,Corporate,Economy,Office Supplies,Binders,"Wilson Jones Binder, Durable",,73,3.0,5,True
4351,AZ-2013-1699821,8/6/2013,Eloise Mahmood,Italy,Apulia,Bari,South,Corporate,Economy,Office Supplies,Envelopes,"Kraft Mailers, Security-Tint",,80,4.0,2,False
4352,AZ-2013-3148222,8/6/2013,Michael Watkins,Spain,Catalonia,Barcelona,South,Home Office,Economy,Office Supplies,Envelopes,"Ames Clasp Envelope, with clear poly window",,32,4.0,3,False
4353,AZ-2013-3148222,8/6/2013,Michael Watkins,Spain,Catalonia,Barcelona,South,Home Office,Economy,Office Supplies,Fasteners,"Accos Push Pins, Assorted Sizes",,36,1.0,3,False
4354,AZ-2013-3148222,8/6/2013,Michael Watkins,Spain,Catalonia,Barcelona,South,Home Office,Economy,Office Supplies,Storage,"Rogers Folders, Single Width",0.1,111,3.0,4,False
4355,BN-2013-5896563,8/6/2013,Melissa Bean,Germany,Lower Saxony,Delmenhorst,Central,Home Office,Economy,Technology,Accessories,"SanDisk Router, USB",,1026,431.0,4,True
4356,AZ-2013-1947609,8/7/2013,Lydia Webster,Belgium,Limburg,Hasselt,Central,Consumer,Economy,Office Supplies,Binders,"Avery Index Tab, Clear",,29,8.0,5,True
4357,AZ-2013-3569377,8/7/2013,Luca Varley,France,Ile-de-France,Saint-Germain-en-Laye,Central,Corporate,Economy,Office Supplies,Art,"Boston Markers, Blue",,79,32.0,3,False
